Debat,idContribution,Type,Contribution,Cree,idCommentaire,Pour,Contre,Reponse,idAuteur,Age,Inscription
Initiatives citoyennes,59f83462e8a9656c1a8e7b3f,Reponse,"Quel boulot! j'ai tout lu mais en vitesse; je suis d'accord pour certaines mesures mais j'aurai pas mal de critiques . dont la soumission de toutes les lois au vote des citoyens! c'est irréaliste ! contentons nous des lois inappropriées ou injustes ! cela étant démontré par un veto suspensif provisoire!!!
le RIC ,quand on l'aura obtenu, te permettra de tester tes propositions;;;",31/10/2017 08:29:22,59f0bfcc896da05921863afa,0,0,0,59ec210166914e1e82239673,,FaceBook
Initiatives citoyennes,59f99b73e8a9656c1a8e821d,Reponse,"Pour moi, l'essentiel est d'éviter tout carriérisme des hommes politiques. Dans une vraie démocratie tout le monde doit participer à la vie politique au moins une fois dans sa vie. Et aucun citoyen ne doit devenir 'spécialiste' de la politique et donc penser à se maintenir dans cet état. Je pense même que nos professions ne devraient pas être pérennes, que nous devrions changer de métier tous les x années (x voisin de 7). Ce renouvellement rendu obligatoire me semble de nature à nous remettre un peu plus en question. De plus cela atténuerai les positions dominantes et les inégalités les plus flagrantes et leur durée.
La soumission des lois ou orientations ou décisions au vote des citoyens ne me semble pas irréaliste au sein d'une commune ou d'un petit groupe de communes. A des niveaux supérieurs, le problème se pose en effet bien que les moyens de communication modernes le permettent. En fait se pose aussi le problème de la taille des territoires. Rien ne prouve que le niveau Etat central français soit pertinent. Je pense qu'une plus petite taille des territoires serait meilleure. Région ? Mais il faut alors trouver le moyen de fédérer ces régions et de mettre en place une véritable décentralisation. Dans cette hypothèse, l'Etat ne décide pas unilatéralement. Il devient plutôt comme un président de séance cherchant à obtenir le consensus des régions....",01/11/2017 10:01:23,59f0bfcc896da05921863afa,0,0,0,59f0bb91896da05921863ad8,65 ou plus,Formulaire
Initiatives citoyennes,59ff654c82abf78a2231b347,Reponse,"Bonsoir Christian, vous avez raison : je suis d'accord avec vous et vous avez aussi mon vote. Belle soirée",05/11/2017 19:23:56,59f0bfcc896da05921863afa,0,0,0,59ff260c82abf78a2231a4ca,50-65,Formulaire
Initiatives citoyennes,59f0de8c896da05921863b13,Commentaire,"M. CASTANER, porte parole du gouvernement, et pas encore à l'époque "" délégué général"" du parti du Président, a annoncé chez JJ.BOURDIN sur RMC le 30.08.2017: : “ la fin d’une époque.” affirmant: “Et donc aujourd’hui on veut sortir de cette théorie des droits formels qui sont sur le papier mais qui ne sont pas la réalité.”

    Le CLIC (Comité de Liaison pour l’Initiative Citoyenne) a alors demandé au premier ministre de transformer le droit théorique de l’idauteur:59f72325e8a9656c1a8e7381 de la Constitution: “la souveraineté nationale appartient au peuple” … en un droit réel en complétant l’idauteur:59f72325e8a9656c1a8e7381 par le référendum d’initiative citoyenne en toutes matières y compris constitutionnelle et de ratification des traités. Nous avons eu une "" réponse"" le 30.10.2017. Le 1er minitre à pris connaissance de notre courriel! Il doit donc être en réflexion...Le CLIC réécrira...
 Ce droit réel qu'est la RIC en toutes matières, instaurera tout simplement une véritable démocratie en France!

  83% des Français sont favorables au RIC selon un sondage IFOP focus n°158 d'avril 2017, qui ne fait qu'en confirmer deux autres plus anciens à 82 et 88%...",25/10/2017 18:57:16,59f0de8c896da05921863b13,50,5,3,59ec210166914e1e82239673,,FaceBook
Initiatives citoyennes,59f4df64e8a9656c1a8e7209,Reponse,Les propositions que vous avez qualifié de propositions genre café du commerce apportent bien de l'eau à votre moulin. C'est simplement parce que ces propositions ne sont pas le fruit de votre propre pensée que vous oseriez les qualifiés ainsi. ,28/10/2017 19:49:56,59f0de8c896da05921863b13,0,0,0,59e5290866914e1e82238ac8,50-65,Formulaire
Initiatives citoyennes,59f5ab66e8a9656c1a8e7251,Reponse,"Pas du tout ! Je vise sous cette formule classique,  les propositions qui sont "" vagues"" , imprécises c'est tout. Mais l'idée de base peut être bonne.
Pour moi une"" initiative citoyenne"" doit être une proposition de loi ou de decret rédigée comme celles du Pouvoir  et je pense avec le décret d'application.",29/10/2017 10:20:22,59f0de8c896da05921863b13,0,0,0,59ec210166914e1e82239673,,FaceBook
Initiatives citoyennes,59fefc6382abf78a22319cc5,Reponse,"Depuis 23/01/2017, certain citoyens ont également demander par lettre à l'époque au Président de la République Monsieur HOLLANDE de modifier la Constitution et notamment l'idauteur:59f72325e8a9656c1a8e7381 : en rajoutent que sous le Principe que cette V ème République est un gouvernement du peuple, par le peuple et pour le peuple : qu'un Droit à une consultation participative des citoyens et des citoyennes français serai requis à chaque quinquennat car il me semble évident que c'est le meilleur moyen de recueillie les avis, les attentes et de partager la vision de l'ensemble du peuple français pour enfin créé cette interaction avec le gouvernement du moment et de nos représentants politique dans la conception des lois Français.",05/11/2017 11:56:19,59f0de8c896da05921863b13,0,0,0,59f2c21b896da05921863dcd,30-49,Formulaire
Initiatives citoyennes,59f0e352896da05921863b30,Commentaire,"Interactivité réelle entre les membres de commission et les citoyens :
CHAQUE COMMISSION aurait UN ESPACE SUR LA PLATEFORME où chaque citoyen pourrait proposer idées et lois, poser des questions, ce qui permettrait d'anticiper en amont les problèmes.",25/10/2017 19:17:38,59f0e352896da05921863b30,1,0,3,59f0dc34896da05921863b10,18-29,Formulaire
Initiatives citoyennes,59f58bace8a9656c1a8e721a,Reponse,Une toute petite partie des citoyens participera quand le RIC EN TOUTES MATIERES aura été instauré! On ne fait pas dialoguer pots de terre et pots de fer!  Il faut d'abord arracher le RIC: Sur ce site on explique comment! www.clic-ric.org !!,29/10/2017 08:05:00,59f0e352896da05921863b30,0,0,0,59ec210166914e1e82239673,,FaceBook
Initiatives citoyennes,59f624f8e8a9656c1a8e72c5,Reponse,"Je ne vois pas pourquoi les deux seraient incompatibles. Au contraire, avoir un droit de regard beaucoup plus ouvert aiderait au mieux les Référendum d'Initiatives Citoyennes.",29/10/2017 18:59:04,59f0e352896da05921863b30,0,0,0,59f0dc34896da05921863b10,18-29,Formulaire
Initiatives citoyennes,59f6c75ae8a9656c1a8e72f4,Reponse,"Je veux dire que les citoyens en général et les plus compétents encore plus n'iront pas proposer des textes de lois  sur la plateforme d'un commision d'élus S'ils ne disposent pas AVANT du RIC en toutes matières pour pouvoir en appeler à l'arbitrage de la population concernée s'ils estiment ne pas avoir été assez entendus.
Il n'y a qu'a voir la participation à cette opération.",30/10/2017 06:31:54,59f0e352896da05921863b30,0,0,0,59ec210166914e1e82239673,,FaceBook
Consultations en amont des textes,59f0fabb896da05921863b3a,Commentaire,"moi j'aimerais que la question politique soit plus claire , ex qui se soucie de la santé , insecticides où rien n'est clair depuis des années, des années vous vous rendez compte ?",25/10/2017 20:57:31,59f0fabb896da05921863b3a,0,2,0,59f0f94d896da05921863b37,50-65,Formulaire
Initiatives citoyennes,59f113ae896da05921863b78,Commentaire,"Une loi balai confiée à un jury citoyen ! A la fin de chaque législature un jury citoyen pourrait rédiger un texte soumis à l'approbation de l'Assemblée Nationale - sans cavalier législatif. Le jury serait ainsi dans la production d'un débat public en exprimant une priorité dans les préoccupations des français, et surtout l'initiative de cette production échapperait au Gouvernement et aux forces politiques structurant les rapports de force parlementaires.",25/10/2017 22:43:58,59f113ae896da05921863b78,1,0,4,59f0feae896da05921863b3e,,Formulaire
Initiatives citoyennes,59f58c06e8a9656c1a8e721e,Reponse,?????????????,29/10/2017 08:06:30,59f113ae896da05921863b78,0,0,0,59ec210166914e1e82239673,,FaceBook
Initiatives citoyennes,59fa9141ccdac63cb472b3ef,Reponse,"Si un projet de loi est dans les préoccupations des Français, j'espère bien qu'au moins un député s'en saisira avant la fin de la législature, sinon autant supprimer de suite l'Assemblée nationale qui ne servirait vraiment à rien.",02/11/2017 03:30:09,59f113ae896da05921863b78,0,0,0,59dc23f99e1c7be85124e13b,30-49,Formulaire
Initiatives citoyennes,59fac6c5ccdac63cb472b486,Reponse,Il y a eu le dépot de 4 propositions de loi pro RIC entre 2012-2017 dont 2 UMP mais qui s'est bien gardé de les mettre à l'ordre du jour et meme d'en parler dans les médias!!!!  une de m° COLLARD  et une de N.Dupont-AIGNAN  qui n'en parle quasi jamais aors qu'il est surmédiatisé vu ses scores nationaux.,02/11/2017 07:18:29,59f113ae896da05921863b78,0,0,0,59ec210166914e1e82239673,,FaceBook
Initiatives citoyennes,59ff634a82abf78a2231b2f4,Reponse,"Bravo Dominique, tout à fait d'accord avec vous : vous avez mon vote. Belle soirée",05/11/2017 19:15:22,59f113ae896da05921863b78,0,0,0,59ff260c82abf78a2231a4ca,50-65,Formulaire
Interactions avec la procédure législative,59f123c4896da05921863b97,Commentaire,"Bonsoir, 
Ce que je propose n'a pas été proposé jusque là. 
Des anciens de ce débat pourront vois confirmer que j'y participe depuis le début même si toutefois je n'y est plus participer depuis quelques temps. La raison de mon silence est la réflexion. En effet, j'ai formé un groupe de discussion autour de notre projet. 
Prenant ce rôle d'un sérieux inébranlable j'ai donc recueillis le plus d'avis possible du plus grand nombre de personnes possible .",25/10/2017 23:52:36,59f123c4896da05921863b97,2,2,1,59db81fe9e1c7be85124de32,moins de 18,Formulaire
Interactions avec la procédure législative,59f1ba93896da05921863c2c,Reponse,"Suite du commentaire de idauteur:59db81fe9e1c7be85124de32, qu'il est préférable de regrouper pour faciliter le suivi : 

""Je vous ai fait un résumé : Elle consiste à créer un groupe d’une cinquantaine de personnes que je pensais appeler Commission Citoyenne. Ces membres se seraient inscrits pour participer à des débats entre les membres de cette commission . Le but étant de discuter des lois actuelles . Les but de ces discussions sont -1 : permettre l’écriture d’un amendement par les membres de la CC. Celui si serait proposé en commission permanente avec les députés. Ensuite si le texte est accepté, il serait voté en séance dans l’hémicycle. -2: Après les discussions, il serait possible que certains membres de la Commission Citoyenne prennent la parole pendant une séance de commission permanente avec les députés. Dans le but de s’exprimer devant les parlementaires. -2 .2 : Après les discussions si l’ensemble des membres de la CC s’oppose à un amendement, il serait possible de créer un veto citoyen. Pour ensuite permettre la proposition d’un nouvel amendement -3 : Après discussions, permettre à certains membres de la CC à prendre la parole en séance dans l’hémicycle. Les membres de la CC s’inscrivent pour une date. Ensuite pour la prochaine date, 50 autres citoyens peuvent s’inscrire. Ça permet de faire changer les points de vue et que le plus d’avis du plus grand nombre de citoyen soient entendus . Je me suis dis que les séances de la commission citoyenne pouvaient se faire le Week end pour que plus de monde puisse participer.
Pour participer à nos échanges, vous pouvez me contacter via le mail ci-dessous idauteur:59db81fe9e1c7be85124de321@gmail.com""",26/10/2017 10:36:03,59f123c4896da05921863b97,0,0,0,59db32699e1c7be85124dd3c,30-49,Formulaire
Participation numérique et participation présentielle,59f12693896da05921863ba3,Commentaire,"**L’idauteur:59f72325e8a9656c1a8e7381 : pour une reconnaissance du tirage au sort**
  
L’idauteur:59f72325e8a9656c1a8e7381 de notre Constitution réserve tous les pouvoirs à nos représentants élus. Si le développement du système de l’élection de représentants a constitué une avancée historique lors de la Révolution française, par rapport au fonctionnement d’une monarchie absolue et arbitraire, il apparaît néanmoins que notre système de démocratie « représentative » est à bout de souffle en ce début de 21ème siècle. 

Aujourd’hui dans une société qui n’a jamais été aussi éduquée, les citoyens ne supportent plus de subir des décisions prises sans eux. La défiance vis-à-vis d’une classe politique qui semble autocentrée et consanguine avec des intérêts privés puissants est à son comble. Néanmoins l’individualisme et le fonctionnement des réseaux sociaux font qu’il n’existe plus de lieux de délibérations collectives permettant de définir un bien commun inclusif des intérêts du plus grand nombre. 

De nombreuses expérimentations de conventions de citoyens ont montré la qualité des débats de simples citoyens même sur des sujets complexes, mais ces expérimentations sont toujours consultatives et n’engagent jamais les politiques.

C’est pour cela qu’à idauteur:59f122e2896da05921863b91 ( http://www.senatcitoyen.fr/ ) nous pensons qu’une façon de recréer ces espaces de délibérations citoyennes au service du bien commun est de mettre en face des 600 000 élus de la république 600 000 citoyens tirés au sort. Cette obligation civique d’une durée de deux ans, généralement à temps partiel, sauf au niveau national, doit permettre d’injecter massivement les préoccupations des citoyens dans l’agenda politique. La mission de ces assemblées citoyennes serait de questionner et contrôler les élus avec un pouvoir d’enquête qui pourrait déboucher dans les cas ultimes sur un processus de révocation.  

En effet nous prônons la mise en place d’un nouveau principe démocratique opérationnel : **« Pour tout pouvoir constitué, exécutif ou assemblée élue, une assemblée citoyenne tirée au sort est chargée de questionner et contrôler ce pouvoir »**. Vous pouvez voir sa déclinaison au niveau national [ici](http://senatcitoyen.org/PDF/S%c3%a9nat%20Citoyen%20-%20Le%20projet%20-%2014%20Dec%202016%20-%20Web.pdf)

La mise en place de ce principe nécessiterait une refonte profonde de la Constitution. Néanmoins pour permettre des expérimentations au niveau local, et notamment pour les structures ""non démocratiques"" que sont les intercommunalités, il faut déverrouiller le monopole des élus inscrit dans l’idauteur:59f72325e8a9656c1a8e7381 pour reconnaitre la représentation par tirage au sort.

**Proposition d’idauteur:59f72325e8a9656c1a8e7381 :**

La souveraineté nationale appartient au peuple qui l'exerce, à tous les niveaux de la république, par ses représentants **élus ou tirés au sort** et par la voie du référendum …

…

Sont électeurs, **éligibles ou tirés au sort,** dans les conditions déterminées par la loi, tous les nationaux français majeurs des deux sexes, jouissant de leurs droits civils et politiques.",26/10/2017 00:04:35,59f12693896da05921863ba3,110,11,8,59f122e2896da05921863b91,moins de 18,Formulaire
Participation numérique et participation présentielle,59f42dcfe8a9656c1a8e7103,Reponse,"Le manifeste sur le site  de "" senat citoyen"" se termine par cette dernière phrase:

""Il est enfin temps que les citoyens prennent leur destin en main."".

C'est très vrai mais pour cela il est indispensable qu'ils disposent du référendum d'initiative citoyenne en toutes matières inscrit dans l'idauteur:59f72325e8a9656c1a8e7381 de la Constitution. OR cette réforme n'est pas inscrite dans l'idauteur:59f72325e8a9656c1a8e7381 proposé par "" idauteur:59f122e2896da05921863b91"".
Il est probable qu'avec le RIC souhaité par 83% des Français( Ifop focus n°158 avril 2017) mais pas par les dirigeants de "" sénat-citoyens"", il serait possible de mettre en place une assemblée constituante TAS qui mettrait en place des institution confirme à "" l'intérêt général""...",28/10/2017 07:12:15,59f12693896da05921863ba3,0,0,0,59ec210166914e1e82239673,,FaceBook
Participation numérique et participation présentielle,59f4597ce8a9656c1a8e713a,Reponse,"idauteur:59ec210166914e1e82239673
Il existe d'autres mouvements qui promeuvent le RIC comme idauteur:59f72325e8a9656c1a8e7381 ou le CLIC. Notre projet a le même objectif : remettre le citoyen et l’intérêt général au cœur de l'agenda politique. Le moyen est différent, pour nous il passe par la mise en place d'espaces de débats qui donnent la place à tous les intérêts et donc utilise le tirage au sort à cet effet.

Néanmoins les deux voies sont complémentaires et vous verrez dans notre projet qu'une des missions de ces assemblées citoyennes tirées au sort est d'être garantes du  bon fonctionnement de tous les dispositifs de référendum  d’initiative citoyenne : "" Il pourrait concerner des référendums positifs d’initiative 
constitutionnelle ou législative, des référendums abrogatoires ou révocatoires permettant d’abroger des lois, des décrets ou toute décision d’une autorité publique et de révoquer les élus à tous les niveaux de la République.""",28/10/2017 10:18:36,59f12693896da05921863ba3,0,0,0,59f122e2896da05921863b91,moins de 18,Formulaire
Participation numérique et participation présentielle,59f5d8d8e8a9656c1a8e726e,Reponse,Je pense que le tirage au sort seul serait plus démocratique et représentatif des citoyens que le système des élus carriéristes. Voir ma proposition dans Autres idées et dans Idées citoyennes.,29/10/2017 13:34:16,59f12693896da05921863ba3,0,0,0,59f0bb91896da05921863ad8,65 ou plus,Formulaire
Participation numérique et participation présentielle,59f5ec37e8a9656c1a8e727d,Reponse,"Le problème c'est que le TAS = superproportionnelle  ne permettra pas de dégager une majorité de gouvernement sur une politique générale pour la France et sur le long terme. Qui sera chef du Gouvernement qui lui votera la confiance sur quel programme dans tous les domaines?
En revanche pour élaborer de nouvelles institutions une Constituante TAS est parfaite. Le texte étant bien sûr valider par référendum. Peut-être avec quelques options si la Constituante en a émis la volonté..
Mais jamais un parti ne l'a proposé et il n'y a aucun sondage sur cette proposition. Il faudra donc passer par lé référendum d'initiative citoyenne promis lui par TOUS les partis pour les législatives de... 1993 et 6 candidats sur 11  a la présidentielle 2017 et souhaité par plus de 80% des Français depuis des décennies..:-(  ",29/10/2017 14:56:55,59f12693896da05921863ba3,0,0,0,59ec210166914e1e82239673,,FaceBook
Participation numérique et participation présentielle,59fee51b82abf78a2231959b,Reponse,"Le tirage au sort n'est pas forcement la meilleure idée. Quelqu'un de motivé et compétant pourrais ne pas être élue car le tirage au sort ne serait pas tombé sur lui. Je serais plus pour un suivie et évaluation des candidat au cours du mandat. Celui qui perdrait ces motivations ou céderait aux lobby, perdrait son mandat et serait remplacé",05/11/2017 10:16:59,59f12693896da05921863ba3,0,0,0,59fedf9782abf78a223193e2,50-65,Formulaire
Participation numérique et participation présentielle,59feedf282abf78a223198d3,Reponse,"D'accord, mais cette assemblée citoyenne constituée d'électeur éligible ou tirée au sort qui serait chargée de questionner et contrôler Le pouvoir : devraient pouvoir être en mesure d'interagir avec les citoyens français à travers une plateforme numérique afin de consulter l'ensemble du peuple français et également afin de pouvoir justifier leurs actions dans ces deux ans de mandature.
Ainsi, il faudra voir la mise en place d'un passeport électorale dé l'âge minimale de 16 ans (l'âge du recensement) afin que certains droit puissent être débloquer - notamment le droit de pouvoir contrôle le travail de nos électeurs éligible ou tirée au sort pour cette assemblée citoyenne.

Nota bene : Un Passeport électorale dé l'âge minimale de 16 ans qui ouvre le droit de créé un compte et éditer son profit sur la Plateforme numérique de l'Assemblée citoyenne afin de pouvoir interagir et de partager la vision de l'ensemble du peuple français (cela serait un Premier Droit avant l'âge de 18 ans : la majorité pour le droit de voter).",05/11/2017 10:54:42,59f12693896da05921863ba3,0,0,0,59f2c21b896da05921863dcd,30-49,Formulaire
Participation numérique et participation présentielle,59ff55e982abf78a2231afef,Reponse,"idauteur:59fedf9782abf78a223193e2
Nous ne proposons pas de supprimer les élections et les représentants élus, il nous semble effectivement nécessaire que des personnes motivées puissent présenter des projets politiques construits à la délibération des citoyens. Les assemblées citoyennes tirées au sort sont là pour questionner et contrôler les élus
idauteur:59f2c21b896da05921863dcd
Si vous lisez notre projet, il est prévu que ces assemblées soient dotées de plateformes collaboratives pour interagir avec les citoyens. Plus largement elles seraient chargées d'un rôle de garant du bon  fonctionnement  de  tous les  nouveaux  dispositifs  de  démocratie  participative  et  de  leur prise  en  compte  dans  le  débat  politique.",05/11/2017 18:18:17,59f12693896da05921863ba3,0,0,0,59f122e2896da05921863b91,moins de 18,Formulaire
Participation numérique et participation présentielle,5a0328151c7d53dc73dba37f,Reponse,"Je suis complètement d'accord avec la création d'un idauteur:59f122e2896da05921863b91 de tirés au sort parmi des volontaires (et dûment rémunérés pour ça) en remplacement de l'actuel Sénat, pour contrôler, amender, et même opposer des vétos aux lois proposées par les députés.",08/11/2017 15:51:49,59f12693896da05921863ba3,0,0,0,5a0324ee1c7d53dc73dba313,30-49,Google
Autres idées ?,59f19a4c896da05921863bf5,Commentaire,"OBJET: Pour une Constituante tirée au sort.
Mise en place d'une assemblée constituante de 1500 (?) inscrits bénévoles tirés au sort sur les listes électorales avec mission de réviser de A à Z notre Constitution en 6 (?) mois. Puis ratification par référendum.
La procédure complète est exposée sur le forum du CLIC;
http://clic-ric.forumactif.org/t30-procedure-de-tirage-au-sort-d-une-constituante 
Aller faire des remarques, critiques mêmes acerbes! et si possible suggestions!",26/10/2017 08:18:20,59f19a4c896da05921863bf5,41,15,3,59ec210166914e1e82239673,,FaceBook
Autres idées ?,59f78616e8a9656c1a8e7780,Reponse,"A ce sujet, éventuellement mettre en place une réelle démocratie ;)
http://www.le-message.org

",30/10/2017 20:05:42,59f19a4c896da05921863bf5,0,0,0,59f78262e8a9656c1a8e775d,30-49,Formulaire
Autres idées ?,59f8423ae8a9656c1a8e7bed,Reponse,"Quand nous aurons obtenu le RIC en toutes matières nous serons en  ""réelle démocratie"". Avec cet outil démocratique et efficace nous obtiendrons probablement une Constituante tirée au sort. 
Mais il est aussi  possible qu'une Constitution élaborée par des citoyens de bonne foi et bon sens, d'accord sur l'essentiel, puissent proposer par RIC une Constitution qui obtiendrait le soutien de plus de 60% des suffrages exprimés et peut-être beaucoup plus. L'avenir nous le dira..
Evidemment une Constituante TAS nous donnerait le RIC puisque plus de 80% des Français y sont favorables..
",31/10/2017 09:28:26,59f19a4c896da05921863bf5,0,0,0,59ec210166914e1e82239673,,FaceBook
Autres idées ?,59f845bde8a9656c1a8e7c13,Reponse,D'où mon vote ;) ,31/10/2017 09:43:25,59f19a4c896da05921863bf5,0,0,0,59f78262e8a9656c1a8e775d,30-49,Formulaire
Participation à l'évaluation de la mise en œuvre des lois,59f1a513896da05921863c04,Commentaire,sa serait bien que l on puisse pouvoir faire un suivi de l application des lois sur nos territoires et pouvoir expliqué  avec des thermes pas trop technique ces lois,26/10/2017 09:04:19,59f1a513896da05921863c04,0,1,0,59f1a3e9896da05921863c01,50-65,Formulaire
Autres idées ?,59f1b267896da05921863c11,Commentaire,"Osons enfin le tirage au sort ! Le serpent de mer de la démocratie!
En faisant d’abord litière de toutes les caricatures qui s’attachent à cette revendication. 

Bien évidemment le système de la Grèce antique n’était pas parfait ! Le problème résidait d’ailleurs plus dans la composition et la représentativité des listes électorales que dans le principe du tirage au sort. En France, aujourd’hui, toute citoyenne et tout citoyen à qui les droits civiques n’ont pas été retirés par décision de justice sont éligibles. 
Le scrutin est universel. Certes, mais la désignation est aujourd’hui censitaire car hors les candidatures soutenues par les partis politiques, point de salut ! 
Les 600 000 militants des différents partis politiques répertoriés en France en 2016- et le chiffre est généreux, certaines enquêtes limitent ce chiffre à 350 000 !- ne représentent que 1,3% des 44 800 000 électeurs inscrits sur les listes électorales… 
Ainsi plus de 98% des électeurs n’ont qu’une chance extrêmement limitée de se voir cooptés au titre de la société civile pour compléter des listes établies dans un vivier particulièrement étriqué ! 
Il convient donc que la possibilité de représentation soit étendue à l’ensemble du corps électoral, effectivement et réellement, sans que le filtre des assemblées militantes opère une sélection purgative. L’imagination, les capacités et les talents ne se limitent heureusement pas à une minorité de militants ! 
Le tirage au sort permettra de grandement élargir l’assiette, notamment en direction de ceux qui ne se reconnaissent pas dans l’offre politique exixtante! 

La comparaison souvent faite avec les jurys d’Assise tendent à réduire ces derniers à un simple rôle de supplétifs quand les magistrats professionnels, et notamment le président de la Cour d’Assise, tiendraient la main des jurés… Drôle de conception de la justice et de son indépendance ! Quand en réalité, c’est le code pénal qui encadre les jurés, pas les professionnels de la justice ! 
Le simple citoyen devenu  juré d’une Cour d’Assises, se sentant véritablement habité par la responsabilité, s’investit totalement dans la mission qui lui est confiée, avec à la fois le nécessaire recul de l’humilité, la conscience aigüe de poser un acte individuel au seuil de la conscience collective, avec enfin la gravité exigeante du devoir à remplir. 
Pourquoi n’en serait-il pas de même dans la sphère politique ?

Plusieurs règles ou aménagements devront être pris en compte. 

Devront être exclus du tirage au sort pour un poste donné, ou pour le contrôle d’un poste particulier, ceux qui viennent de l’occuper pendant deux mandats consécutifs, cette disposition répondant à la règle du non cumul et du non renouvellement des mandats. 

Sauf à considérer que l’exercice d’un mandat relève d’une obligation impérative, non négociable et se substituant à toute autre priorité familiale, professionnelle ou de santé, il convient de laisser à chacun le libre choix du moment où il souhaitera éventuellement siéger dans une instance représentative. Ne  pourront donc être tiré au sort que les citoyennes et les citoyens qui le souhaiteront.

Pour respecter une parité que le tirage au sort ne garantit pas dans l’absolu, il sera possible de constituer des listes en fonction du genre des citoyens et prévoir ensuite un tirage au sort respectueux du partage des responsabilités. Le tirage au sort pourra concerner dans un premier temps : Une fraction des membres du Conseil Economique, Social et Environnemental, tout ou  partie des membres d’un jury à créer pour évaluer le travail parlementaire, un contingent particulier  de députés ou sénateurs.

 Des modalités spécifiques restent à définir. Cet espace de consultation permet certes de lancer des idées, pas nécessairement de les approfondir, il conviendra, dans le cadre d’une réflexion plus aboutie de border précisément tous les aspects de cette proposition, et notamment de la rendre  complémentaire au travail et à l’expression des partis politiques.",26/10/2017 10:01:11,59f1b267896da05921863c11,1,1,2,59f1b181896da05921863c0b,50-65,Formulaire
Autres idées ?,59f35ec7e8a9656c1a8e6fce,Reponse,"Le TAS n'est pas sérieusement contestable dans le cas de la mise en place d'une Constituante. Il permet d'avoir une juste représentation de la population et ce qui resortira de ses travaux sera bien "" l'expression de la volonté générale""  et sera validé par un référendum.
Mais le TAS des députés serait la proportionnelle intégrale. 
Qui serait le premier ministre ? Avec quel programme de politique générale pour la France? Quelle majorité pour lui voter la confiance ?                                                Les Français ne sont pas favorables à la proportionnelle intégrale en raison de l'instabilité et des magouilles qu'elle entraine pour conserver une majorité...",27/10/2017 16:28:55,59f1b267896da05921863c11,0,0,0,59ec210166914e1e82239673,,FaceBook
Autres idées ?,59f46109e8a9656c1a8e713d,Reponse,"Aujourd’hui, les candidats ou les partis politiques, déposent leurs candidatures à la Préfecture qui  est chargée des validations.
Le candidat propose ensuite un programme, qu’il respectera ou non, pour  recueillir le maximum de suffrages le jour de l’élection.
Dans le nouveau système, les programmes seront déposés à la Préfecture qui les validera dans la mesure où ils correspondront aux prérogatives de la communauté concernée. 
Un programme qui prévoirait par exemple et au mépris des compétences dévolues à chaque instance de représentation l’augmentation du SMIC dans le cadre de la désignation d’élus municipaux serait écarté au même titre qu’un programme législatif qui proposerait, à l’occasion du renouvellement de l’Assemblée Nationale, l’aménagement d’un jardin public dans telle ou telle commune !
Les candidats se manifesteront ensuite pour défendre tel  ou tel programme et le tirage au sort se fera sur ces listes, sachant que le programme et les orientions primeront sur les candidats.. 
Mais alors, un candidat pourra s’inscrire dans une orientation et défendre un autre programme par la suite… Certes, mais le suffrage universel direct d’aujourd’hui nous a largement habitué à de semblables trahisons !
",28/10/2017 10:50:49,59f1b267896da05921863c11,0,0,0,59f1b181896da05921863c0b,50-65,Formulaire
Interactions avec la procédure législative,59f1fc82896da05921863d01,Commentaire,"Le système des jurés d'assises est bien connu de tous les français et ancré dans le système judiciaire. Ces citoyens, tirés au sort, sont pour le temps d'un jugement, juges à part entière aux côtés des magistrats professionnels.  Ne pourrait-on pas s'inspirer de ce système pour faire entrer à l'Assemblée nationale des citoyens tirés au sort  et les faire participer à la procédure législative? Il ne s'agirait pas d'être citoyen député pendant 5 ans mais de participer durant un temps à l'élaboration de la loi, aux côtés des députés élus. Le système pourrait être expérimenté avec les projets de lois de finances car tous les citoyens sont très intéressés par la question de l’impôt et de la dépense publique.",26/10/2017 15:17:22,59f1fc82896da05921863d01,21,2,1,59f097af896da05921863a78,moins de 18,Formulaire
Interactions avec la procédure législative,59fa94fcccdac63cb472b40e,Reponse,"Vous savez, déjà, les députés non inscrits ne participent pas beaucoup à l'élaboration de la loi. Alors des citoyens tirés au sort, vous pensez bien...",02/11/2017 03:46:04,59f1fc82896da05921863d01,0,0,0,59dc23f99e1c7be85124e13b,30-49,Formulaire
